Date,Hour,Electric Load,Cooling Load,Irradiance,Ambient Temperature
2020-12-01,16,329.81,148.40,415.00,28.40
2020-12-01,17,490.17,147.97,93.00,28.20
2020-12-01,18,586.46,156.77,32.00,28.10
2020-12-01,19,628.56,171.37,269.00,28.10
2020-12-01,20,576.96,168.84,279.00,28.10
2020-12-01,21,464.54,97.62,128.00,28.00
2020-12-01,22,295.66,69.16,15.00,27.60
2020-12-01,23,240.64,38.16,0.00,27.30
2020-12-02,0,217.36,60.28,0.00,27.10
2020-12-02,1,185.62,47.90,0.00,27.00
2020-12-02,2,184.81,40.15,0.00,26.90
2020-12-02,3,184.22,34.62,0.00,26.70
2020-12-02,4,239.32,34.93,0.00,26.70
2020-12-02,5,360.03,73.44,0.00,26.60
2020-12-02,6,429.81,110.86,0.00,26.40
2020-12-02,7,420.46,98.55,0.00,26.30
2020-12-02,8,421.36,121.92,0.00,26.10
2020-12-02,9,345.70,126.40,0.00,26.10
2020-12-02,10,345.66,154.28,0.00,26.20
2020-12-02,11,344.81,183.71,47.00,26.50
2020-12-02,12,348.66,197.73,255.00,27.10
2020-12-02,13,348.62,192.79,476.00,27.70
2020-12-02,14,348.15,183.09,647.00,28.10
2020-12-02,15,347.57,168.10,773.00,28.40
2020-12-02,16,329.81,148.40,788.00,28.50
2020-12-02,17,490.17,147.97,739.00,28.50
2020-12-02,18,586.46,156.77,652.00,28.40
2020-12-02,19,628.56,171.37,440.00,28.30
2020-12-02,20,576.96,168.84,252.00,28.10
2020-12-02,21,464.54,97.62,97.00,27.90
2020-12-02,22,295.66,69.16,18.00,27.40
2020-12-02,23,240.64,38.16,0.00,27.20
2020-12-03,0,217.36,60.28,0.00,27.20
2020-12-03,1,185.62,47.90,0.00,27.10
2020-12-03,2,184.81,40.15,0.00,26.90
2020-12-03,3,184.22,34.62,0.00,26.70
2020-12-03,4,239.32,34.93,0.00,26.50
2020-12-03,5,360.03,73.44,0.00,26.40
2020-12-03,6,429.81,110.86,0.00,26.40
2020-12-03,7,420.46,98.55,0.00,26.40
2020-12-03,8,421.36,121.92,0.00,26.30
2020-12-03,9,345.70,126.40,0.00,26.20
2020-12-03,10,345.66,154.28,0.00,26.10
2020-12-03,11,344.81,183.71,50.00,26.30
2020-12-03,12,348.66,197.73,234.00,26.70
2020-12-03,13,348.62,192.79,461.00,27.20
2020-12-03,14,348.15,183.09,633.00,27.90
2020-12-03,15,347.57,168.10,697.00,28.40
2020-12-03,16,329.81,148.40,842.00,28.80
2020-12-03,17,490.17,147.97,827.00,28.90
2020-12-03,18,586.46,156.77,515.00,28.80
2020-12-03,19,628.56,171.37,286.00,28.50
2020-12-03,20,576.96,168.84,160.00,28.30
2020-12-03,21,464.54,97.62,121.00,28.10
2020-12-03,22,295.66,69.16,19.00,27.60
2020-12-03,23,240.64,38.16,0.00,27.20
2020-12-04,0,217.36,60.28,0.00,27.10
2020-12-04,1,185.62,47.90,0.00,27.00
2020-12-04,2,184.81,40.15,0.00,26.90
2020-12-04,3,184.22,34.62,0.00,26.70
2020-12-04,4,239.32,34.93,0.00,26.30
2020-12-04,5,360.03,73.44,0.00,26.00
2020-12-04,6,429.81,110.86,0.00,25.60
2020-12-04,7,420.46,98.55,0.00,25.30
2020-12-04,8,421.36,121.92,0.00,25.00
2020-12-04,9,345.70,126.40,0.00,24.80
2020-12-04,10,345.66,154.28,0.00,24.60
2020-12-04,11,344.81,183.71,54.00,24.80
2020-12-04,12,348.66,197.73,259.00,25.50
2020-12-04,13,348.62,192.79,482.00,26.40
2020-12-04,14,348.15,183.09,671.00,27.30
2020-12-04,15,347.57,168.10,787.00,28.10
2020-12-04,16,329.81,148.40,867.00,28.60
2020-12-04,17,490.17,147.97,837.00,29.00
2020-12-04,18,586.46,156.77,779.00,29.30
2020-12-04,19,628.56,171.37,633.00,29.10
2020-12-04,20,576.96,168.84,435.00,28.70
2020-12-04,21,464.54,97.62,208.00,28.00
2020-12-04,22,295.66,69.16,24.00,27.20
2020-12-04,23,240.64,38.16,0.00,26.70
2020-12-05,0,258.52,72.00,0.00,26.60
2020-12-05,1,186.67,55.22,0.00,26.50
2020-12-05,2,185.66,45.71,0.00,26.40
2020-12-05,3,184.92,38.67,0.00,26.20
2020-12-05,4,190.84,34.46,0.00,26.00
2020-12-05,5,340.44,48.01,0.00,25.90
2020-12-05,6,356.64,78.81,0.00,25.70
2020-12-05,7,466.49,131.03,0.00,25.60
2020-12-05,8,466.14,145.83,0.00,25.50
2020-12-05,9,394.69,147.58,0.00,25.40
2020-12-05,10,359.60,179.78,0.00,25.20
2020-12-05,11,358.79,208.21,44.00,25.50
2020-12-05,12,361.90,216.81,241.00,26.10
2020-12-05,13,361.86,213.66,474.00,26.80
2020-12-05,14,361.20,201.82,625.00,27.60
2020-12-05,15,359.84,175.38,777.00,28.40
2020-12-05,16,341.26,149.45,828.00,29.00
2020-12-05,17,567.42,160.78,787.00,29.50
2020-12-05,18,632.53,167.59,742.00,29.80
2020-12-05,19,628.48,179.47,579.00,29.60
2020-12-05,20,625.13,178.61,422.00,29.00
2020-12-05,21,576.96,0.00,199.00,28.20
2020-12-05,22,464.54,0.00,22.00,27.50
2020-12-05,23,295.66,0.00,0.00,27.20
2020-12-06,0,240.64,72.00,0.00,27.00
2020-12-06,1,186.67,55.22,0.00,26.80
2020-12-06,2,185.66,45.71,0.00,26.60
2020-12-06,3,184.92,38.67,0.00,26.50
2020-12-06,4,190.84,34.46,0.00,26.30
2020-12-06,5,340.44,48.01,0.00,26.20
2020-12-06,6,356.64,78.81,0.00,26.20
2020-12-06,7,466.49,131.03,0.00,26.20
2020-12-06,8,466.14,145.83,0.00,26.20
2020-12-06,9,394.69,147.58,0.00,26.10
2020-12-06,10,359.60,179.78,0.00,25.90
2020-12-06,11,358.79,208.21,49.00,26.10
2020-12-06,12,361.90,216.81,247.00,26.50
2020-12-06,13,361.86,213.66,440.00,26.90
2020-12-06,14,361.20,201.82,558.00,27.60
2020-12-06,15,359.84,175.38,690.00,28.30
2020-12-06,16,341.26,149.45,823.00,28.80
2020-12-06,17,567.42,160.78,839.00,29.00
2020-12-06,18,632.53,167.59,753.00,29.20
2020-12-06,19,628.48,179.47,615.00,29.00
2020-12-06,20,625.13,178.61,420.00,28.70
2020-12-06,21,576.96,0.00,199.00,28.30
2020-12-06,22,464.54,0.00,23.00,27.80
2020-12-06,23,295.66,0.00,0.00,27.40
2020-12-07,0,240.64,60.28,0.00,27.20
2020-12-07,1,185.62,47.90,0.00,27.00
2020-12-07,2,184.81,40.15,0.00,26.80
2020-12-07,3,184.22,34.62,0.00,26.60
2020-12-07,4,239.32,34.93,0.00,26.40
2020-12-07,5,360.03,73.44,0.00,26.30
2020-12-07,6,429.81,110.86,0.00,26.20
2020-12-07,7,420.46,98.55,0.00,26.10
2020-12-07,8,421.36,121.92,0.00,26.20
2020-12-07,9,345.70,126.40,0.00,26.20
2020-12-07,10,345.66,154.28,0.00,26.20
2020-12-07,11,344.81,183.71,42.00,26.50
2020-12-07,12,348.66,197.73,234.00,27.10
2020-12-07,13,348.62,192.79,417.00,27.80
2020-12-07,14,348.15,183.09,613.00,28.40
2020-12-07,15,347.57,168.10,767.00,29.00
2020-12-07,16,329.81,148.40,795.00,29.60
2020-12-07,17,490.17,147.97,818.00,29.80
2020-12-07,18,586.46,156.77,731.00,29.80
2020-12-07,19,628.56,171.37,562.00,29.50
2020-12-07,20,576.96,168.84,356.00,29.00
2020-12-07,21,464.54,97.62,185.00,28.50
2020-12-07,22,295.66,69.16,21.00,27.90
2020-12-07,23,240.64,38.16,0.00,27.50
2020-12-08,0,217.36,60.28,0.00,27.40
2020-12-08,1,185.62,47.90,0.00,27.20
2020-12-08,2,184.81,40.15,0.00,26.90
2020-12-08,3,184.22,34.62,0.00,26.60
2020-12-08,4,239.32,34.93,0.00,26.40
2020-12-08,5,360.03,73.44,0.00,26.20
2020-12-08,6,429.81,110.86,0.00,26.20
2020-12-08,7,420.46,98.55,0.00,26.20
2020-12-08,8,421.36,121.92,0.00,26.30
2020-12-08,9,345.70,126.40,0.00,26.20
2020-12-08,10,345.66,154.28,0.00,26.20
2020-12-08,11,344.81,183.71,36.00,26.50
2020-12-08,12,348.66,197.73,160.00,27.30
2020-12-08,13,348.62,192.79,407.00,27.90
2020-12-08,14,348.15,183.09,625.00,28.40
2020-12-08,15,347.57,168.10,672.00,28.90
2020-12-08,16,329.81,148.40,604.00,29.30
2020-12-08,17,490.17,147.97,522.00,29.50
2020-12-08,18,586.46,156.77,435.00,29.30
2020-12-08,19,628.56,171.37,488.00,29.00
2020-12-08,20,576.96,168.84,342.00,28.70
2020-12-08,21,464.54,97.62,149.00,28.20
2020-12-08,22,295.66,69.16,13.00,27.60
2020-12-08,23,240.64,38.16,0.00,27.20
2020-12-09,0,217.36,60.28,0.00,27.00
2020-12-09,1,185.62,47.90,0.00,26.90
2020-12-09,2,184.81,40.15,0.00,26.80
2020-12-09,3,184.22,34.62,0.00,26.60
2020-12-09,4,239.32,34.93,0.00,26.50
2020-12-09,5,360.03,73.44,0.00,26.40
2020-12-09,6,429.81,110.86,0.00,26.40
2020-12-09,7,420.46,98.55,0.00,26.40
2020-12-09,8,421.36,121.92,0.00,26.40
2020-12-09,9,345.70,126.40,0.00,26.50
2020-12-09,10,345.66,154.28,0.00,26.60
2020-12-09,11,344.81,183.71,39.00,26.90
2020-12-09,12,348.66,197.73,224.00,27.40
2020-12-09,13,348.62,192.79,434.00,27.80
2020-12-09,14,348.15,183.09,622.00,28.20
2020-12-09,15,347.57,168.10,752.00,28.70
2020-12-09,16,329.81,148.40,816.00,29.10
2020-12-09,17,490.17,147.97,803.00,29.30
2020-12-09,18,586.46,156.77,718.00,29.30
2020-12-09,19,628.56,171.37,584.00,29.10
2020-12-09,20,576.96,168.84,397.00,28.70
2020-12-09,21,464.54,97.62,175.00,28.20
2020-12-09,22,295.66,69.16,17.00,27.70
2020-12-09,23,240.64,38.16,0.00,27.50
2020-12-10,0,217.36,60.28,0.00,27.30
2020-12-10,1,185.62,47.90,0.00,27.10
2020-12-10,2,184.81,40.15,0.00,27.00
2020-12-10,3,184.22,34.62,0.00,27.00
2020-12-10,4,239.32,34.93,0.00,26.90
2020-12-10,5,360.03,73.44,0.00,26.70
2020-12-10,6,429.81,110.86,0.00,26.60
2020-12-10,7,420.46,98.55,0.00,26.40
2020-12-10,8,421.36,121.92,0.00,26.20
2020-12-10,9,345.70,126.40,0.00,26.10
2020-12-10,10,345.66,154.28,0.00,26.00
2020-12-10,11,344.81,183.71,40.00,26.20
2020-12-10,12,348.66,197.73,228.00,26.80
2020-12-10,13,348.62,192.79,445.00,27.30
2020-12-10,14,348.15,183.09,633.00,27.80
2020-12-10,15,347.57,168.10,763.00,28.50
2020-12-10,16,329.81,148.40,830.00,28.80
2020-12-10,17,490.17,147.97,824.00,29.00
2020-12-10,18,586.46,156.77,746.00,29.10
2020-12-10,19,628.56,171.37,600.00,28.90
2020-12-10,20,576.96,168.84,404.00,28.50
2020-12-10,21,464.54,97.62,184.00,28.00
2020-12-10,22,295.66,69.16,22.00,27.50
2020-12-10,23,240.64,38.16,0.00,27.20
2020-12-11,0,217.86,60.28,0.00,27.10
2020-12-11,1,188.11,47.90,0.00,27.10
2020-12-11,2,186.87,40.15,0.00,27.00
2020-12-11,3,185.86,34.62,0.00,26.90
2020-12-11,4,244.30,34.93,0.00,26.80
2020-12-11,5,363.85,73.44,0.00,26.70
2020-12-11,6,437.36,110.86,0.00,26.50
2020-12-11,7,422.72,98.55,0.00,26.20
2020-12-11,8,425.72,121.92,0.00,26.00
2020-12-11,9,351.19,126.40,0.00,25.70
2020-12-11,10,354.31,154.28,0.00,25.40
2020-12-11,11,353.92,183.71,41.00,25.30
2020-12-11,12,358.40,197.73,235.00,25.60
2020-12-11,13,359.10,192.79,407.00,26.20
2020-12-11,14,359.52,183.09,643.00,27.00
2020-12-11,15,358.01,168.10,776.00,27.60
2020-12-11,16,339.04,148.40,831.00,28.00
2020-12-11,17,493.75,147.97,839.00,28.10
2020-12-11,18,591.13,156.77,766.00,27.90
2020-12-11,19,636.27,171.37,622.00,27.80
2020-12-11,20,580.78,168.84,426.00,27.70
2020-12-11,21,615.00,97.62,204.00,27.50
2020-12-11,22,534.87,69.16,24.00,27.00
2020-12-11,23,324.21,38.16,0.00,26.70
2020-12-12,0,258.52,72.00,0.00,26.70
2020-12-12,1,186.67,55.22,0.00,26.70
2020-12-12,2,185.66,45.71,0.00,26.60
2020-12-12,3,184.92,38.67,0.00,26.50
2020-12-12,4,190.84,34.46,0.00,26.40
2020-12-12,5,340.44,48.01,0.00,26.40
2020-12-12,6,356.64,78.81,0.00,26.10
2020-12-12,7,466.49,131.03,0.00,25.80
2020-12-12,8,466.14,145.83,0.00,25.50
2020-12-12,9,394.69,147.58,0.00,25.20
2020-12-12,10,359.60,179.78,0.00,24.90
2020-12-12,11,358.79,208.21,42.00,25.10
2020-12-12,12,361.90,216.81,238.00,25.70
2020-12-12,13,361.86,213.66,459.00,26.30
2020-12-12,14,361.20,201.82,649.00,27.10
2020-12-12,15,359.84,175.38,784.00,27.90
2020-12-12,16,341.26,149.45,852.00,28.60
2020-12-12,17,567.42,160.78,849.00,29.30
2020-12-12,18,632.53,167.59,774.00,29.40
2020-12-12,19,628.48,179.47,631.00,29.10
2020-12-12,20,625.13,178.61,437.00,28.60
2020-12-12,21,576.96,0.00,213.00,28.00
2020-12-12,22,464.54,0.00,26.00,27.30
2020-12-12,23,295.66,0.00,0.00,26.90
2020-12-13,0,240.64,72.00,0.00,26.80
2020-12-13,1,186.67,55.22,0.00,26.70
2020-12-13,2,185.66,45.71,0.00,26.60
2020-12-13,3,184.92,38.67,0.00,26.40
2020-12-13,4,190.84,34.46,0.00,26.30
2020-12-13,5,340.44,48.01,0.00,26.10
2020-12-13,6,356.64,78.81,0.00,25.90
2020-12-13,7,466.49,131.03,0.00,25.60
2020-12-13,8,466.14,145.83,0.00,25.40
2020-12-13,9,394.69,147.58,0.00,25.20
2020-12-13,10,359.60,179.78,0.00,25.00
2020-12-13,11,358.79,208.21,43.00,25.20
2020-12-13,12,361.90,216.81,241.00,25.70
2020-12-13,13,361.86,213.66,462.00,26.40
2020-12-13,14,361.20,201.82,650.00,27.20
2020-12-13,15,359.84,175.38,785.00,28.10
2020-12-13,16,341.26,149.45,853.00,28.80
2020-12-13,17,567.42,160.78,841.00,29.40
2020-12-13,18,632.53,167.59,772.00,29.70
2020-12-13,19,628.48,179.47,630.00,29.40
2020-12-13,20,625.13,178.61,435.00,28.90
2020-12-13,21,576.96,0.00,210.00,28.30
2020-12-13,22,464.54,0.00,27.00,27.60
2020-12-13,23,295.66,0.00,0.00,27.10
2020-12-14,0,240.64,60.28,0.00,27.00
2020-12-14,1,185.62,47.90,0.00,26.90
2020-12-14,2,184.81,40.15,0.00,26.70
2020-12-14,3,184.22,34.62,0.00,26.40
2020-12-14,4,239.32,34.93,0.00,26.20
2020-12-14,5,360.03,73.44,0.00,26.10
2020-12-14,6,429.81,110.86,0.00,26.00
2020-12-14,7,420.46,98.55,0.00,25.80
2020-12-14,8,421.36,121.92,0.00,25.50
2020-12-14,9,345.70,126.40,0.00,25.20
2020-12-14,10,345.66,154.28,0.00,25.00
2020-12-14,11,344.81,183.71,41.00,25.20
2020-12-14,12,348.66,197.73,238.00,26.00
2020-12-14,13,348.62,192.79,460.00,26.80
2020-12-14,14,348.15,183.09,650.00,27.70
2020-12-14,15,347.57,168.10,784.00,28.60
2020-12-14,16,329.81,148.40,852.00,29.20
2020-12-14,17,490.17,147.97,846.00,29.60
2020-12-14,18,586.46,156.77,769.00,29.60
2020-12-14,19,628.56,171.37,628.00,29.30
2020-12-14,20,576.96,168.84,433.00,28.70
2020-12-14,21,464.54,97.62,210.00,28.30
2020-12-14,22,295.66,69.16,27.00,27.60
2020-12-14,23,240.64,38.16,0.00,27.10
2020-12-15,0,217.36,60.28,0.00,26.90
2020-12-15,1,185.62,47.90,0.00,26.70
2020-12-15,2,184.81,40.15,0.00,26.50
2020-12-15,3,184.22,34.62,0.00,26.40
2020-12-15,4,239.32,34.93,0.00,26.20
2020-12-15,5,360.03,73.44,0.00,26.00
2020-12-15,6,429.81,110.86,0.00,25.90
2020-12-15,7,420.46,98.55,0.00,25.80
2020-12-15,8,421.36,121.92,0.00,25.70
2020-12-15,9,345.70,126.40,0.00,25.60
2020-12-15,10,345.66,154.28,0.00,25.50
2020-12-15,11,344.81,183.71,37.00,25.50
2020-12-15,12,348.66,197.73,221.00,25.90
2020-12-15,13,348.62,192.79,436.00,26.60
2020-12-15,14,348.15,183.09,626.00,27.60
2020-12-15,15,347.57,168.10,766.00,28.60
2020-12-15,16,329.81,148.40,836.00,29.30
2020-12-15,17,490.17,147.97,830.00,29.60
2020-12-15,18,586.46,156.77,753.00,29.40
2020-12-15,19,628.56,171.37,613.00,28.80
2020-12-15,20,576.96,168.84,421.00,28.40
2020-12-15,21,464.54,97.62,203.00,28.10
2020-12-15,22,295.66,69.16,26.00,27.60
2020-12-15,23,240.64,38.16,0.00,27.10
2020-12-16,0,217.36,60.28,0.00,27.00
2020-12-16,1,185.62,47.90,0.00,26.90
2020-12-16,2,184.81,40.15,0.00,26.70
2020-12-16,3,184.22,34.62,0.00,26.50
2020-12-16,4,239.32,34.93,0.00,26.30
2020-12-16,5,360.03,73.44,0.00,26.10
2020-12-16,6,429.81,110.86,0.00,26.00
2020-12-16,7,420.46,98.55,0.00,25.80
2020-12-16,8,421.36,121.92,0.00,25.70
2020-12-16,9,345.70,126.40,0.00,25.50
2020-12-16,10,345.66,154.28,0.00,25.40
2020-12-16,11,344.81,183.71,36.00,25.60
2020-12-16,12,348.66,197.73,220.00,26.20
2020-12-16,13,348.62,192.79,337.00,27.20
2020-12-16,14,348.15,183.09,616.00,28.20
2020-12-16,15,347.57,168.10,762.00,29.00
2020-12-16,16,329.81,148.40,811.00,29.50
2020-12-16,17,490.17,147.97,814.00,29.70
2020-12-16,18,586.46,156.77,746.00,29.30
2020-12-16,19,628.56,171.37,597.00,28.70
2020-12-16,20,576.96,168.84,394.00,28.20
2020-12-16,21,464.54,97.62,179.00,27.70
2020-12-16,22,295.66,69.16,25.00,27.10
2020-12-16,23,240.64,38.16,0.00,26.80
2020-12-17,0,217.36,60.28,0.00,26.80
2020-12-17,1,185.62,47.90,0.00,26.70
2020-12-17,2,184.81,40.15,0.00,26.60
2020-12-17,3,184.22,34.62,0.00,26.50
2020-12-17,4,239.32,34.93,0.00,26.40
2020-12-17,5,360.03,73.44,0.00,26.30
2020-12-17,6,429.81,110.86,0.00,26.20
2020-12-17,7,420.46,98.55,0.00,26.10
2020-12-17,8,421.36,121.92,0.00,25.90
2020-12-17,9,345.70,126.40,0.00,25.70
2020-12-17,10,345.66,154.28,0.00,25.40
2020-12-17,11,344.81,183.71,36.00,25.40
2020-12-17,12,348.66,197.73,224.00,25.90
2020-12-17,13,348.62,192.79,441.00,26.80
2020-12-17,14,348.15,183.09,628.00,27.70
2020-12-17,15,347.57,168.10,761.00,28.60
2020-12-17,16,329.81,148.40,812.00,29.30
2020-12-17,17,490.17,147.97,813.00,29.70
2020-12-17,18,586.46,156.77,752.00,29.80
2020-12-17,19,628.56,171.37,613.00,29.30
2020-12-17,20,576.96,168.84,420.00,28.70
2020-12-17,21,464.54,97.62,205.00,28.10
2020-12-17,22,295.66,69.16,27.00,27.60
2020-12-17,23,240.64,38.16,0.00,27.20
2020-12-18,0,217.36,60.28,0.00,27.10
2020-12-18,1,185.62,47.90,0.00,26.90
2020-12-18,2,184.81,40.15,0.00,26.80
2020-12-18,3,184.22,34.62,0.00,26.50
2020-12-18,4,239.32,34.93,0.00,26.20
2020-12-18,5,360.03,73.44,0.00,26.10
2020-12-18,6,429.81,110.86,0.00,26.00
2020-12-18,7,420.46,98.55,0.00,25.90
2020-12-18,8,421.36,121.92,0.00,25.70
2020-12-18,9,345.70,126.40,0.00,25.50
2020-12-18,10,345.66,154.28,0.00,25.20
2020-12-18,11,344.81,183.71,32.00,25.30
2020-12-18,12,348.66,197.73,213.00,25.90
2020-12-18,13,348.62,192.79,437.00,26.60
2020-12-18,14,348.15,183.09,627.00,27.50
2020-12-18,15,347.57,168.10,763.00,28.20
2020-12-18,16,329.81,148.40,834.00,28.60
2020-12-18,17,490.17,147.97,833.00,29.10
2020-12-18,18,586.46,156.77,760.00,29.40
2020-12-18,19,628.56,171.37,619.00,29.10
2020-12-18,20,576.96,168.84,427.00,28.60
2020-12-18,21,464.54,97.62,207.00,28.20
2020-12-18,22,295.66,69.16,28.00,27.80
2020-12-18,23,240.64,38.16,0.00,27.40
2020-12-19,0,258.52,72.00,0.00,27.40
2020-12-19,1,186.67,55.22,0.00,27.20
2020-12-19,2,185.66,45.71,0.00,27.10
2020-12-19,3,184.92,38.67,0.00,26.90
2020-12-19,4,190.84,34.46,0.00,26.80
2020-12-19,5,340.44,48.01,0.00,26.70
2020-12-19,6,356.64,78.81,0.00,26.50
2020-12-19,7,466.49,131.03,0.00,26.20
2020-12-19,8,466.14,145.83,0.00,25.90
2020-12-19,9,394.69,147.58,0.00,25.60
2020-12-19,10,359.60,179.78,0.00,25.50
2020-12-19,11,358.79,208.21,35.00,25.70
2020-12-19,12,361.90,216.81,221.00,26.30
2020-12-19,13,361.86,213.66,442.00,27.00
2020-12-19,14,361.20,201.82,632.00,27.80
2020-12-19,15,359.84,175.38,769.00,28.50
2020-12-19,16,341.26,149.45,841.00,28.80
2020-12-19,17,567.42,160.78,840.00,28.90
2020-12-19,18,632.53,167.59,767.00,28.90
2020-12-19,19,628.48,179.47,628.00,28.80
2020-12-19,20,625.13,178.61,436.00,28.60
2020-12-19,21,576.96,0.00,216.00,28.30
2020-12-19,22,464.54,0.00,30.00,27.70
2020-12-19,23,295.66,0.00,0.00,27.40
2020-12-20,0,240.64,72.00,0.00,27.20
2020-12-20,1,186.67,55.22,0.00,27.00
2020-12-20,2,185.66,45.71,0.00,26.80
2020-12-20,3,184.92,38.67,0.00,26.60
2020-12-20,4,190.84,34.46,0.00,26.40
2020-12-20,5,340.44,48.01,0.00,26.30
2020-12-20,6,356.64,78.81,0.00,26.10
2020-12-20,7,466.49,131.03,0.00,25.80
2020-12-20,8,466.14,145.83,0.00,25.40
2020-12-20,9,394.69,147.58,0.00,25.00
2020-12-20,10,359.60,179.78,0.00,24.90
2020-12-20,11,358.79,208.21,36.00,25.20
2020-12-20,12,361.90,216.81,227.00,25.80
2020-12-20,13,361.86,213.66,449.00,26.60
2020-12-20,14,361.20,201.82,637.00,27.60
2020-12-20,15,359.84,175.38,775.00,28.40
2020-12-20,16,341.26,149.45,846.00,29.20
2020-12-20,17,567.42,160.78,847.00,29.60
2020-12-20,18,632.53,167.59,774.00,29.70
2020-12-20,19,628.48,179.47,635.00,29.40
2020-12-20,20,625.13,178.61,443.00,28.60
2020-12-20,21,576.96,0.00,221.00,27.90
2020-12-20,22,464.54,0.00,32.00,27.30
2020-12-20,23,295.66,0.00,0.00,27.00
2020-12-21,0,240.64,60.28,0.00,26.90
2020-12-21,1,185.62,47.90,0.00,26.90
2020-12-21,2,184.81,40.15,0.00,26.80
2020-12-21,3,184.22,34.62,0.00,26.50
2020-12-21,4,239.32,34.93,0.00,26.20
2020-12-21,5,360.03,73.44,0.00,26.00
2020-12-21,6,429.81,110.86,0.00,25.90
2020-12-21,7,420.46,98.55,0.00,25.70
2020-12-21,8,421.36,121.92,0.00,25.50
2020-12-21,9,345.70,126.40,0.00,25.40
2020-12-21,10,345.66,154.28,0.00,25.30
2020-12-21,11,344.81,183.71,34.00,25.60
2020-12-21,12,348.66,197.73,222.00,26.30
2020-12-21,13,348.62,192.79,441.00,27.20
2020-12-21,14,348.15,183.09,630.00,28.30
2020-12-21,15,347.57,168.10,766.00,29.10
2020-12-21,16,329.81,148.40,837.00,29.60
2020-12-21,17,490.17,147.97,837.00,29.90
2020-12-21,18,586.46,156.77,764.00,29.90
2020-12-21,19,628.56,171.37,625.00,29.50
2020-12-21,20,576.96,168.84,433.00,28.90
2020-12-21,21,464.54,97.62,210.00,28.20
2020-12-21,22,295.66,69.16,30.00,27.60
2020-12-21,23,240.64,38.16,0.00,27.20
2020-12-22,0,217.36,60.28,0.00,27.10
2020-12-22,1,185.62,47.90,0.00,27.00
2020-12-22,2,184.81,40.15,0.00,26.90
2020-12-22,3,184.22,34.62,0.00,26.70
2020-12-22,4,239.32,34.93,0.00,26.60
2020-12-22,5,360.03,73.44,0.00,26.50
2020-12-22,6,429.81,110.86,0.00,26.30
2020-12-22,7,420.46,98.55,0.00,26.10
2020-12-22,8,421.36,121.92,0.00,25.90
2020-12-22,9,345.70,126.40,0.00,25.60
2020-12-22,10,345.66,154.28,0.00,25.30
2020-12-22,11,344.81,183.71,33.00,25.50
2020-12-22,12,348.66,197.73,218.00,26.20
2020-12-22,13,348.62,192.79,437.00,27.10
2020-12-22,14,348.15,183.09,625.00,28.10
2020-12-22,15,347.57,168.10,762.00,29.00
2020-12-22,16,329.81,148.40,833.00,29.60
2020-12-22,17,490.17,147.97,834.00,29.70
2020-12-22,18,586.46,156.77,762.00,29.60
2020-12-22,19,628.56,171.37,624.00,29.30
2020-12-22,20,576.96,168.84,432.00,28.70
2020-12-22,21,464.54,97.62,213.00,28.20
2020-12-22,22,295.66,69.16,31.00,27.60
2020-12-22,23,240.64,38.16,0.00,27.40
2020-12-23,0,217.36,60.28,0.00,27.40
2020-12-23,1,185.62,47.90,0.00,27.20
2020-12-23,2,184.81,40.15,0.00,27.00
2020-12-23,3,184.22,34.62,0.00,26.80
2020-12-23,4,239.32,34.93,0.00,26.60
2020-12-23,5,360.03,73.44,0.00,26.40
2020-12-23,6,429.81,110.86,0.00,26.30
2020-12-23,7,420.46,98.55,0.00,26.00
2020-12-23,8,421.36,121.92,0.00,25.80
2020-12-23,9,345.70,126.40,0.00,25.60
2020-12-23,10,345.66,154.28,0.00,25.30
2020-12-23,11,344.81,183.71,31.00,25.40
2020-12-23,12,348.66,197.73,214.00,26.00
2020-12-23,13,348.62,192.79,435.00,26.90
2020-12-23,14,348.15,183.09,626.00,27.90
2020-12-23,15,347.57,168.10,766.00,28.80
2020-12-23,16,329.81,148.40,841.00,29.40
2020-12-23,17,490.17,147.97,843.00,29.70
2020-12-23,18,586.46,156.77,772.00,29.80
2020-12-23,19,628.56,171.37,633.00,29.60
2020-12-23,20,576.96,168.84,442.00,29.00
2020-12-23,21,464.54,97.62,216.00,28.30
2020-12-23,22,295.66,69.16,33.00,27.60
2020-12-23,23,240.64,38.16,0.00,27.30
2020-12-24,0,217.36,60.28,0.00,27.30
2020-12-24,1,185.62,47.90,0.00,27.20
2020-12-24,2,184.81,40.15,0.00,27.00
2020-12-24,3,184.22,34.62,0.00,26.80
2020-12-24,4,239.32,34.93,0.00,26.60
2020-12-24,5,360.03,73.44,0.00,26.40
2020-12-24,6,429.81,110.86,0.00,26.00
2020-12-24,7,420.46,98.55,0.00,25.70
2020-12-24,8,421.36,121.92,0.00,25.40
2020-12-24,9,345.70,126.40,0.00,25.20
2020-12-24,10,345.66,154.28,0.00,25.20
2020-12-24,11,344.81,183.71,33.00,25.40
2020-12-24,12,348.66,197.73,222.00,26.10
2020-12-24,13,348.62,192.79,416.00,26.90
2020-12-24,14,348.15,183.09,603.00,27.80
2020-12-24,15,347.57,168.10,740.00,28.50
2020-12-24,16,329.81,148.40,742.00,28.90
2020-12-24,17,490.17,147.97,840.00,29.00
2020-12-24,18,586.46,156.77,781.00,29.00
2020-12-24,19,628.56,171.37,643.00,28.80
2020-12-24,20,576.96,168.84,452.00,28.30
2020-12-24,21,464.54,97.62,230.00,27.90
